Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
08/24/2016,19:49,KINGS,81F,62F,52%,S,14mph,0mph,30.14in,0.0in,Partly
08/24/2016,9:40,KINGS,77F,60F,56%,CALM,0mph,0mph,30.26in,0.0in,Fair
08/24/2016,5:30,KINGS,72F,59F,64%,SW,3mph,0mph,30.23in,0.0in,Fair
08/24/2016,7:48,KINGS,73F,59F,61%,CALM,0mph,0mph,30.25in,0.0in,Fair
08/24/2016,12:10,KINGS,84F,57F,40%,NW,3mph,0mph,30.23in,0.0in,Fair
08/24/2016,9:45,KINGS,77F,60F,56%,CALM,0mph,0mph,30.26in,0.0in,Fair
08/24/2016,16:00,KINGS,86F,60F,41%,SSE,18mph,0mph,30.16in,0.0in,Fair
08/24/2016,6:35,KINGS,72F,59F,64%,SW,3mph,0mph,30.24in,0.0in,Fair
08/24/2016,2:15,KINGS,73F,58F,59%,SSW,7mph,0mph,30.24in,0.0in,Fair
08/24/2016,16:45,KINGS,86F,60F,41%,SSE,18mph,0mph,30.16in,0.0in,Fair
08/24/2016,21:44,KINGS,78F,64F,62%,S,13mph,0mph,30.15in,0.0in,Partly
08/24/2016,21:00,KINGS,78F,64F,62%,S,13mph,0mph,30.15in,0.0in,Partly
08/24/2016,10:53,KINGS,80F,60F,50%,VAR,5mph,0mph,30.25in,0.0in,Fair
08/24/2016,19:30,KINGS,81F,62F,52%,S,14mph,0mph,30.14in,0.0in,Partly
08/24/2016,17:01,KINGS,85F,61F,44%,S,17mph,23mph,30.15in,0.0in,Fair
08/24/2016,11:25,KINGS,82F,60F,47%,NNW,5mph,0mph,30.24in,0.0in,Fair
08/24/2016,14:00,KINGS,88F,56F,34%,VAR,6mph,0mph,30.19in,0.0in,Fair
08/24/2016,20:45,KINGS,80F,62F,54%,S,12mph,0mph,30.14in,0.0in,Partly
08/24/2016,12:30,KINGS,84F,57F,40%,NW,3mph,0mph,30.23in,0.0in,Fair
08/24/2016,18:45,KINGS,82F,60F,47%,S,16mph,0mph,30.14in,0.0in,Fair
08/24/2016,10:00,KINGS,80F,60F,50%,VAR,5mph,0mph,30.25in,0.0in,Fair
08/24/2016,14:00,KINGS,88F,56F,34%,VAR,6mph,0mph,30.19in,0.0in,Fair
08/24/2016,21:45,KINGS,78F,64F,62%,S,13mph,0mph,30.15in,0.0in,Partly
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
08/24/2016,17:40,KINGS,85F,61F,44%,S,17mph,23mph,30.15in,0.0in,Fair
08/24/2016,19:35,KINGS,81F,62F,52%,S,14mph,0mph,30.14in,0.0in,Partly
08/24/2016,16:30,KINGS,86F,60F,41%,SSE,18mph,0mph,30.16in,0.0in,Fair
08/23/2016,4:45,KINGS,69F,49F,49%,WNW,6mph,0mph,30.22in,0.0in,Fair
08/23/2016,5:30,KINGS,68F,51F,55%,NNW,6mph,0mph,30.24in,0.0in,Fair
08/23/2016,10:00,KINGS,73F,49F,42%,NW,7mph,0mph,30.30in,0.0in,Fair
08/23/2016,12:10,KINGS,79F,48F,34%,N,6mph,0mph,30.28in,0.0in,Fair
08/23/2016,16:00,KINGS,83F,50F,32%,VAR,7mph,18mph,30.23in,0.0in,Fair
08/23/2016,21:55,KINGS,77F,60F,56%,S,8mph,0mph,30.22in,0.0in,Fair
08/23/2016,18:10,KINGS,83F,53F,36%,VAR,5mph,0mph,30.21in,0.0in,Fair
08/23/2016,21:25,KINGS,77F,60F,56%,S,8mph,0mph,30.22in,0.0in,Fair
08/23/2016,0:20,KINGS,76F,59F,56%,SSW,10mph,0mph,30.24in,0.0in,Fair
08/23/2016,20:00,KINGS,78F,57F,48%,S,13mph,0mph,30.21in,0.0in,Fair
08/23/2016,7:40,KINGS,68F,51F,55%,WNW,6mph,0mph,30.27in,0.0in,Fair
08/23/2016,18:53,KINGS,83F,53F,36%,VAR,5mph,0mph,30.21in,0.0in,Fair
08/23/2016,23:42,KINGS,76F,59F,56%,SSW,10mph,0mph,30.24in,0.0in,Fair
08/23/2016,18:32,KINGS,83F,53F,36%,VAR,5mph,0mph,30.21in,0.0in,Fair
08/23/2016,19:50,KINGS,80F,56F,43%,ESE,12mph,0mph,30.21in,0.0in,Fair
08/23/2016,11:00,KINGS,76F,47F,36%,NW,7mph,0mph,30.30in,0.0in,Fair
08/23/2016,0:00,KINGS,76F,59F,56%,SSW,10mph,0mph,30.24in,0.0in,Fair
08/23/2016,14:10,KINGS,81F,49F,33%,CALM,0mph,0mph,30.26in,0.0in,Fair
08/23/2016,18:30,KINGS,83F,53F,36%,VAR,5mph,0mph,30.21in,0.0in,Fair
08/23/2016,18:06,KINGS,83F,53F,36%,VAR,5mph,0mph,30.21in,0.0in,Fair
08/23/2016,15:50,KINGS,82F,49F,31%,SW,6mph,0mph,30.25in,0.0in,Fair
08/23/2016,18:10,KINGS,83F,53F,36%,VAR,5mph,0mph,30.21in,0.0in,Fair
08/23/2016,21:10,KINGS,77F,60F,56%,S,8mph,0mph,30.22in,0.0in,Fair
08/23/2016,15:30,KINGS,82F,49F,31%,SW,6mph,0mph,30.25in,0.0in,Fair
08/23/2016,20:30,KINGS,78F,57F,48%,S,13mph,0mph,30.21in,0.0in,Fair
08/23/2016,14:17,KINGS,81F,49F,33%,CALM,0mph,0mph,30.26in,0.0in,Fair
08/23/2016,21:30,KINGS,77F,60F,56%,S,8mph,0mph,30.22in,0.0in,Fair
08/23/2016,12:20,KINGS,79F,48F,34%,N,6mph,0mph,30.28in,0.0in,Fair
08/23/2016,7:40,KINGS,68F,51F,55%,WNW,6mph,0mph,30.27in,0.0in,Fair
08/23/2016,12:30,KINGS,79F,48F,34%,N,6mph,0mph,30.28in,0.0in,Fair
08/23/2016,18:15,KINGS,83F,53F,36%,VAR,5mph,0mph,30.21in,0.0in,Fair
08/23/2016,15:00,KINGS,82F,49F,31%,SW,6mph,0mph,30.25in,0.0in,Fair
08/23/2016,20:50,KINGS,78F,57F,48%,S,13mph,0mph,30.21in,0.0in,Fair
08/23/2016,15:01,KINGS,82F,49F,31%,SW,6mph,0mph,30.25in,0.0in,Fair
08/23/2016,23:30,KINGS,76F,59F,56%,SSW,10mph,0mph,30.24in,0.0in,Fair
08/23/2016,17:55,KINGS,83F,52F,34%,NNW,13mph,0mph,30.22in,0.0in,Fair
08/23/2016,15:15,KINGS,82F,49F,31%,SW,6mph,0mph,30.25in,0.0in,Fair
08/23/2016,14:30,KINGS,81F,49F,33%,CALM,0mph,0mph,30.26in,0.0in,Fair
08/23/2016,18:36,KINGS,83F,53F,36%,VAR,5mph,0mph,30.21in,0.0in,Fair
08/23/2016,20:30,KINGS,78F,57F,48%,S,13mph,0mph,30.21in,0.0in,Fair
08/23/2016,8:45,KINGS,69F,50F,51%,WNW,6mph,0mph,30.28in,0.0in,Fair
08/23/2016,20:30,KINGS,78F,57F,48%,S,13mph,0mph,30.21in,0.0in,Fair
08/23/2016,15:00,KINGS,82F,49F,31%,SW,6mph,0mph,30.25in,0.0in,Fair
08/23/2016,13:38,KINGS,79F,48F,34%,NW,7mph,0mph,30.28in,0.0in,Fair
08/23/2016,20:00,KINGS,78F,57F,48%,S,13mph,0mph,30.21in,0.0in,Fair
08/23/2016,0:52,KINGS,76F,59F,56%,SSW,10mph,0mph,30.24in,0.0in,Fair
08/23/2016,16:20,KINGS,83F,50F,32%,VAR,7mph,18mph,30.23in,0.0in,Fair
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
08/23/2016,5:30,KINGS,68F,51F,55%,NNW,6mph,0mph,30.24in,0.0in,Fair
08/23/2016,12:50,KINGS,79F,48F,34%,N,6mph,0mph,30.28in,0.0in,Fair
08/23/2016,17:05,KINGS,83F,52F,34%,NNW,13mph,0mph,30.22in,0.0in,Fair
08/23/2016,20:25,KINGS,78F,57F,48%,S,13mph,0mph,30.21in,0.0in,Fair
08/23/2016,14:59,KINGS,81F,49F,33%,CALM,0mph,0mph,30.26in,0.0in,Fair
08/23/2016,21:18,KINGS,77F,60F,56%,S,8mph,0mph,30.22in,0.0in,Fair
08/23/2016,9:40,KINGS,71F,49F,45%,NW,6mph,0mph,30.29in,0.0in,Fair
08/23/2016,15:00,KINGS,82F,49F,31%,SW,6mph,0mph,30.25in,0.0in,Fair
08/23/2016,17:50,KINGS,83F,52F,34%,NNW,13mph,0mph,30.22in,0.0in,Fair
08/23/2016,6:00,KINGS,68F,52F,56%,NNW,6mph,0mph,30.25in,0.0in,Fair
08/23/2016,14:45,KINGS,81F,49F,33%,CALM,0mph,0mph,30.26in,0.0in,Fair
08/23/2016,12:35,KINGS,79F,48F,34%,N,6mph,0mph,30.28in,0.0in,Fair
08/23/2016,11:46,KINGS,76F,47F,36%,NW,7mph,0mph,30.30in,0.0in,Fair
08/23/2016,1:24,KINGS,70F,48F,46%,N,8mph,0mph,30.20in,0.0in,Fair
08/23/2016,6:40,KINGS,68F,52F,56%,NNW,6mph,0mph,30.25in,0.0in,Fair
08/23/2016,12:00,KINGS,79F,48F,34%,N,6mph,0mph,30.28in,0.0in,Fair
08/23/2016,17:10,KINGS,83F,52F,34%,NNW,13mph,0mph,30.22in,0.0in,Fair
08/23/2016,15:35,KINGS,82F,49F,31%,SW,6mph,0mph,30.25in,0.0in,Fair
08/23/2016,11:45,KINGS,76F,47F,36%,NW,7mph,0mph,30.30in,0.0in,Fair
08/22/2016,7:00,KINGS,71F,63F,75%,NW,17mph,0mph,29.87in,0.0in,Fair
08/22/2016,22:20,KINGS,72F,48F,43%,NNW,15mph,0mph,30.14in,0.0in,Fair
08/22/2016,19:40,KINGS,76F,52F,43%,WNW,21mph,28mph,30.05in,0.0in,Fair
08/22/2016,18:26,KINGS,77F,52F,42%,NW,20mph,0mph,30.03in,0.0in,Fair
08/22/2016,20:15,KINGS,75F,51F,43%,NW,17mph,0mph,30.08in,0.0in,Fair
08/22/2016,9:00,KINGS,73F,60F,64%,NW,18mph,25mph,29.93in,0.0in,Fair
08/22/2016,17:00,KINGS,78F,54F,43%,NW,23mph,0mph,30.01in,0.0in,Fair
08/22/2016,18:30,KINGS,77F,52F,42%,NW,20mph,0mph,30.03in,0.0in,Fair
08/22/2016,12:56,KINGS,77F,57F,50%,NW,26mph,31mph,29.96in,0.0in,Fair
08/22/2016,11:30,KINGS,75F,58F,55%,NW,18mph,28mph,29.96in,0.0in,Fair
08/22/2016,2:52,KINGS,75F,67F,76%,NW,14mph,0mph,29.78in,0.0in,Partly
08/22/2016,16:50,KINGS,79F,54F,42%,NW,18mph,0mph,30.00in,0.0in,Fair
08/22/2016,12:40,KINGS,77F,57F,50%,NW,26mph,31mph,29.96in,0.0in,Fair
08/22/2016,10:50,KINGS,74F,57F,55%,NW,25mph,31mph,29.95in,0.0in,Fair
08/22/2016,10:44,KINGS,74F,57F,55%,NW,25mph,31mph,29.95in,0.0in,Fair
08/22/2016,10:25,KINGS,74F,57F,55%,NW,25mph,31mph,29.95in,0.0in,Fair
08/22/2016,14:57,KINGS,78F,54F,43%,NNW,21mph,29mph,29.98in,0.0in,Fair
08/22/2016,21:30,KINGS,73F,50F,44%,NNW,12mph,0mph,30.11in,0.0in,Fair
08/22/2016,12:30,KINGS,77F,57F,50%,NW,26mph,31mph,29.96in,0.0in,Fair
08/22/2016,23:05,KINGS,71F,48F,44%,N,10mph,0mph,30.17in,0.0in,Fair
08/22/2016,11:00,KINGS,75F,58F,55%,NW,18mph,28mph,29.96in,0.0in,Fair
08/22/2016,9:00,KINGS,73F,60F,64%,NW,18mph,25mph,29.93in,0.0in,Fair
08/22/2016,13:05,KINGS,79F,57F,47%,WNW,21mph,0mph,29.97in,0.0in,Fair
08/22/2016,7:45,KINGS,71F,63F,75%,NW,17mph,0mph,29.87in,0.0in,Fair
08/22/2016,8:55,KINGS,73F,60F,64%,NW,15mph,24mph,29.90in,0.0in,Fair
08/22/2016,4:00,KINGS,74F,65F,73%,NW,15mph,0mph,29.81in,0.0in,Mostly
08/22/2016,16:45,KINGS,79F,54F,42%,NW,18mph,0mph,30.00in,0.0in,Fair
08/22/2016,0:05,KINGS,71F,48F,44%,N,10mph,0mph,30.17in,0.0in,Fair
08/22/2016,8:49,KINGS,73F,60F,64%,NW,15mph,24mph,29.90in,0.0in,Fair
08/22/2016,19:30,KINGS,76F,52F,43%,WNW,21mph,28mph,30.05in,0.0in,Fair
08/22/2016,1:30,KINGS,76F,68F,76%,NW,17mph,24mph,29.77in,0.0in,Partly
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
08/22/2016,8:25,KINGS,73F,60F,64%,NW,15mph,24mph,29.90in,0.0in,Fair
08/22/2016,12:00,KINGS,77F,57F,50%,NW,26mph,31mph,29.96in,0.0in,Fair
08/22/2016,8:55,KINGS,73F,60F,64%,NW,15mph,24mph,29.90in,0.0in,Fair
08/22/2016,9:30,KINGS,73F,60F,64%,NW,18mph,25mph,29.93in,0.0in,Fair
08/22/2016,16:52,KINGS,79F,54F,42%,NW,18mph,0mph,30.00in,0.0in,Fair
08/22/2016,19:50,KINGS,76F,52F,43%,WNW,21mph,28mph,30.05in,0.0in,Fair
08/22/2016,22:30,KINGS,72F,48F,43%,NNW,15mph,0mph,30.14in,0.0in,Fair
08/22/2016,8:59,KINGS,73F,60F,64%,NW,15mph,24mph,29.90in,0.0in,Fair
08/22/2016,20:30,KINGS,75F,51F,43%,NW,17mph,0mph,30.08in,0.0in,Fair
08/22/2016,17:00,KINGS,78F,54F,43%,NW,23mph,0mph,30.01in,0.0in,Fair
08/22/2016,13:30,KINGS,79F,57F,47%,WNW,21mph,0mph,29.97in,0.0in,Fair
08/22/2016,11:30,KINGS,75F,58F,55%,NW,18mph,28mph,29.96in,0.0in,Fair
08/22/2016,12:30,KINGS,77F,57F,50%,NW,26mph,31mph,29.96in,0.0in,Fair
08/22/2016,16:39,KINGS,79F,54F,42%,NW,18mph,0mph,30.00in,0.0in,Fair
08/22/2016,8:23,KINGS,73F,60F,64%,NW,15mph,24mph,29.90in,0.0in,Fair
08/22/2016,12:10,KINGS,77F,57F,50%,NW,26mph,31mph,29.96in,0.0in,Fair
08/22/2016,9:00,KINGS,73F,60F,64%,NW,18mph,25mph,29.93in,0.0in,Fair
08/22/2016,16:20,KINGS,79F,54F,42%,NW,18mph,0mph,30.00in,0.0in,Fair
08/22/2016,17:00,KINGS,78F,54F,43%,NW,23mph,0mph,30.01in,0.0in,Fair
08/22/2016,17:35,KINGS,78F,54F,43%,NW,23mph,0mph,30.01in,0.0in,Fair
08/22/2016,0:00,KINGS,71F,48F,44%,N,10mph,0mph,30.17in,0.0in,Fair
08/22/2016,17:00,KINGS,78F,54F,43%,NW,23mph,0mph,30.01in,0.0in,Fair
08/22/2016,17:40,KINGS,78F,54F,43%,NW,23mph,0mph,30.01in,0.0in,Fair
08/22/2016,14:00,KINGS,78F,54F,43%,NNW,21mph,29mph,29.98in,0.0in,Fair
08/22/2016,14:30,KINGS,78F,54F,43%,NNW,21mph,29mph,29.98in,0.0in,Fair
08/22/2016,22:07,KINGS,72F,48F,43%,NNW,15mph,0mph,30.14in,0.0in,Fair
08/22/2016,11:40,KINGS,75F,58F,55%,NW,18mph,28mph,29.96in,0.0in,Fair
08/22/2016,18:10,KINGS,77F,52F,42%,NW,20mph,0mph,30.03in,0.0in,Fair
08/22/2016,13:35,KINGS,79F,57F,47%,WNW,21mph,0mph,29.97in,0.0in,Fair
08/22/2016,4:35,KINGS,74F,65F,73%,NW,15mph,0mph,29.81in,0.0in,Mostly
08/22/2016,21:05,KINGS,73F,50F,44%,NNW,12mph,0mph,30.11in,0.0in,Fair
08/22/2016,15:30,KINGS,79F,54F,42%,NW,24mph,31mph,29.98in,0.0in,Fair
08/22/2016,7:15,KINGS,71F,63F,75%,NW,17mph,0mph,29.87in,0.0in,Fair
08/22/2016,18:59,KINGS,77F,52F,42%,NW,20mph,0mph,30.03in,0.0in,Fair
08/22/2016,22:15,KINGS,72F,48F,43%,NNW,15mph,0mph,30.14in,0.0in,Fair
08/22/2016,17:20,KINGS,78F,54F,43%,NW,23mph,0mph,30.01in,0.0in,Fair
08/22/2016,23:10,KINGS,71F,48F,44%,N,10mph,0mph,30.17in,0.0in,Fair
08/21/2016,12:00,KINGS,78F,73F,84%,SE,8mph,0mph,29.86in,0.0in,Light
08/21/2016,1:00,KINGS,77F,70F,78%,E,8mph,0mph,29.89in,0.0in,Mostly
08/21/2016,8:35,KINGS,77F,72F,84%,SE,6mph,0mph,29.85in,0.0in,Mostly
08/21/2016,21:25,KINGS,87F,66F,49%,SSE,20mph,28mph,29.78in,0.0in,Mostly
08/21/2016,8:23,KINGS,77F,72F,84%,SE,6mph,0mph,29.85in,0.0in,Mostly
08/21/2016,16:55,KINGS,84F,71F,65%,S,15mph,0mph,29.84in,0.0in,Mostly
08/21/2016,11:00,KINGS,77F,72F,84%,ESE,9mph,0mph,29.85in,0.0in,Mostly
08/21/2016,15:25,KINGS,83F,71F,67%,S,15mph,0mph,29.84in,0.0in,Mostly
08/21/2016,16:08,KINGS,84F,71F,65%,S,15mph,0mph,29.84in,0.0in,Mostly
08/21/2016,19:59,KINGS,88F,67F,49%,S,14mph,23mph,29.81in,0.0in,Mostly
08/21/2016,14:00,KINGS,81F,74F,79%,S,9mph,0mph,29.85in,0.0in,Mostly
08/21/2016,10:30,KINGS,77F,72F,84%,ESE,8mph,0mph,29.84in,0.0in,Mostly
08/21/2016,21:15,KINGS,87F,66F,49%,SSE,20mph,28mph,29.78in,0.0in,Mostly
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
08/21/2016,15:00,KINGS,83F,71F,67%,S,15mph,0mph,29.84in,0.0in,Mostly
08/21/2016,15:15,KINGS,83F,71F,67%,S,15mph,0mph,29.84in,0.0in,Mostly
08/21/2016,0:00,KINGS,77F,72F,83%,WNW,13mph,0mph,29.77in,0.0in,Light
08/21/2016,0:00,KINGS,77F,72F,83%,WNW,13mph,0mph,29.77in,0.0in,Light
08/21/2016,18:55,KINGS,86F,69F,57%,S,17mph,23mph,29.82in,0.0in,Mostly
08/21/2016,21:50,KINGS,87F,66F,49%,SSE,20mph,28mph,29.78in,0.0in,Mostly
08/21/2016,13:15,KINGS,79F,73F,82%,SE,13mph,0mph,29.85in,0.0in,Cloudy
08/21/2016,17:30,KINGS,86F,69F,57%,SSE,18mph,23mph,29.83in,0.0in,Mostly
08/21/2016,0:00,KINGS,77F,72F,83%,WNW,13mph,0mph,29.77in,0.0in,Light
08/21/2016,19:30,KINGS,88F,67F,49%,S,14mph,23mph,29.81in,0.0in,Mostly
08/21/2016,20:09,KINGS,89F,67F,48%,SSE,16mph,22mph,29.80in,0.0in,Mostly
08/21/2016,21:05,KINGS,87F,66F,49%,SSE,20mph,28mph,29.78in,0.0in,Mostly
08/21/2016,20:15,KINGS,89F,67F,48%,SSE,16mph,22mph,29.80in,0.0in,Mostly
08/21/2016,1:10,KINGS,77F,70F,78%,E,8mph,0mph,29.89in,0.0in,Mostly
08/21/2016,23:30,KINGS,83F,71F,67%,SSE,15mph,24mph,29.75in,0.0in,Mostly
08/21/2016,15:15,KINGS,83F,71F,67%,S,15mph,0mph,29.84in,0.0in,Mostly
08/21/2016,10:45,KINGS,77F,72F,84%,ESE,8mph,0mph,29.84in,0.0in,Mostly
08/21/2016,18:58,KINGS,86F,69F,57%,S,17mph,23mph,29.82in,0.0in,Mostly
08/21/2016,13:00,KINGS,79F,73F,82%,SE,13mph,0mph,29.85in,0.0in,Cloudy
08/21/2016,14:45,KINGS,81F,74F,79%,S,9mph,0mph,29.85in,0.0in,Mostly
08/21/2016,21:30,KINGS,87F,66F,49%,SSE,20mph,28mph,29.78in,0.0in,Mostly
08/21/2016,22:00,KINGS,85F,68F,57%,SSE,15mph,24mph,29.76in,0.0in,Mostly
08/21/2016,1:03,KINGS,77F,70F,78%,E,8mph,0mph,29.89in,0.0in,Mostly
08/21/2016,20:00,KINGS,89F,67F,48%,SSE,16mph,22mph,29.80in,0.0in,Mostly
08/21/2016,4:30,KINGS,76F,70F,82%,E,6mph,0mph,29.88in,0.0in,Partly
08/21/2016,6:34,KINGS,77F,71F,82%,E,6mph,0mph,29.87in,0.0in,Mostly
08/21/2016,14:45,KINGS,81F,74F,79%,S,9mph,0mph,29.85in,0.0in,Mostly
08/21/2016,9:05,KINGS,76F,72F,87%,E,10mph,0mph,29.84in,0.0in,Mostly
08/21/2016,20:20,KINGS,89F,67F,48%,SSE,16mph,22mph,29.80in,0.0in,Mostly
08/21/2016,4:43,KINGS,76F,70F,82%,E,6mph,0mph,29.88in,0.0in,Partly
08/21/2016,11:33,KINGS,77F,72F,84%,ESE,9mph,0mph,29.85in,0.0in,Mostly
08/21/2016,12:30,KINGS,78F,73F,84%,SE,8mph,0mph,29.86in,0.0in,Light
08/21/2016,21:30,KINGS,87F,66F,49%,SSE,20mph,28mph,29.78in,0.0in,Mostly
08/21/2016,14:00,KINGS,81F,74F,79%,S,9mph,0mph,29.85in,0.0in,Mostly
08/21/2016,16:48,KINGS,84F,71F,65%,S,15mph,0mph,29.84in,0.0in,Mostly
08/21/2016,19:25,KINGS,88F,67F,49%,S,14mph,23mph,29.81in,0.0in,Mostly
08/21/2016,16:53,KINGS,84F,71F,65%,S,15mph,0mph,29.84in,0.0in,Mostly
08/21/2016,14:50,KINGS,81F,74F,79%,S,9mph,0mph,29.85in,0.0in,Mostly
08/21/2016,0:50,KINGS,77F,72F,83%,WNW,13mph,0mph,29.77in,0.0in,Light
08/20/2016,16:15,KINGS,77F,70F,79%,ESE,10mph,0mph,29.89in,0.0in,Mostly
08/20/2016,2:25,KINGS,79F,72F,79%,NE,5mph,0mph,29.90in,0.0in,Fair
08/20/2016,21:20,KINGS,79F,69F,72%,SSE,9mph,0mph,29.89in,0.0in,Partly
08/20/2016,23:00,KINGS,79F,69F,72%,SE,8mph,0mph,29.90in,0.0in,Partly
08/20/2016,23:45,KINGS,79F,69F,72%,SE,8mph,0mph,29.90in,0.0in,Partly
08/20/2016,21:49,KINGS,79F,69F,72%,SSE,9mph,0mph,29.89in,0.0in,Partly
08/20/2016,17:00,KINGS,82F,71F,69%,ESE,10mph,0mph,29.88in,0.0in,Partly
08/20/2016,15:00,KINGS,76F,71F,85%,E,15mph,0mph,29.90in,0.0in,Cloudy
08/20/2016,9:10,KINGS,77F,71F,82%,NE,9mph,0mph,29.91in,0.0in,Partly
08/20/2016,20:00,KINGS,80F,68F,67%,SE,12mph,0mph,29.88in,0.0in,Partly
08/20/2016,13:15,KINGS,80F,71F,74%,ENE,10mph,0mph,29.90in,0.1in,Light
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
08/20/2016,13:35,KINGS,80F,71F,74%,ENE,10mph,0mph,29.90in,0.1in,Light
08/20/2016,16:40,KINGS,77F,70F,79%,ESE,10mph,0mph,29.89in,0.0in,Mostly
08/20/2016,11:05,KINGS,81F,71F,72%,NE,9mph,0mph,29.92in,0.0in,Fair
08/20/2016,13:30,KINGS,80F,71F,74%,ENE,10mph,0mph,29.90in,0.1in,Light
08/20/2016,15:22,KINGS,76F,71F,85%,E,15mph,0mph,29.90in,0.0in,Cloudy
08/20/2016,22:35,KINGS,79F,69F,72%,SSE,8mph,0mph,29.90in,0.0in,Partly
08/20/2016,14:30,KINGS,80F,69F,69%,WNW,3mph,0mph,29.90in,0.0in,Cloudy
08/20/2016,15:35,KINGS,76F,71F,85%,E,15mph,0mph,29.90in,0.0in,Cloudy
08/20/2016,6:00,KINGS,75F,71F,87%,NE,6mph,0mph,29.91in,0.0in,Partly
08/20/2016,16:45,KINGS,77F,70F,79%,ESE,10mph,0mph,29.89in,0.0in,Mostly
08/20/2016,13:45,KINGS,80F,71F,74%,ENE,10mph,0mph,29.90in,0.1in,Light
08/20/2016,9:40,KINGS,77F,71F,82%,NE,9mph,0mph,29.91in,0.0in,Partly
08/20/2016,16:07,KINGS,77F,70F,79%,ESE,10mph,0mph,29.89in,0.0in,Mostly
08/20/2016,11:50,KINGS,81F,71F,72%,NE,9mph,0mph,29.92in,0.0in,Fair
08/20/2016,13:15,KINGS,80F,71F,74%,ENE,10mph,0mph,29.90in,0.1in,Light
08/20/2016,21:20,KINGS,79F,69F,72%,SSE,9mph,0mph,29.89in,0.0in,Partly
08/20/2016,18:00,KINGS,83F,68F,60%,SSE,14mph,0mph,29.87in,0.0in,Mostly
08/20/2016,18:00,KINGS,83F,68F,60%,SSE,14mph,0mph,29.87in,0.0in,Mostly
08/20/2016,21:44,KINGS,79F,69F,72%,SSE,9mph,0mph,29.89in,0.0in,Partly
08/20/2016,9:15,KINGS,77F,71F,82%,NE,9mph,0mph,29.91in,0.0in,Partly
08/20/2016,14:08,KINGS,80F,69F,69%,WNW,3mph,0mph,29.90in,0.0in,Cloudy
08/20/2016,13:30,KINGS,80F,71F,74%,ENE,10mph,0mph,29.90in,0.1in,Light
08/20/2016,7:25,KINGS,75F,72F,90%,NE,6mph,0mph,29.91in,0.0in,Partly
08/20/2016,0:00,KINGS,79F,69F,72%,SE,8mph,0mph,29.90in,0.0in,Partly
08/20/2016,7:20,KINGS,75F,72F,90%,NE,6mph,0mph,29.91in,0.0in,Partly
08/20/2016,9:00,KINGS,77F,71F,82%,NE,9mph,0mph,29.91in,0.0in,Partly
08/20/2016,0:00,KINGS,79F,69F,72%,SE,8mph,0mph,29.90in,0.0in,Partly
08/20/2016,10:00,KINGS,80F,71F,74%,NE,8mph,0mph,29.92in,0.0in,Partly
08/19/2016,22:20,KINGS,80F,67F,64%,SSE,3mph,0mph,29.91in,0.0in,Mostly
08/19/2016,18:38,KINGS,86F,65F,49%,NE,8mph,0mph,29.86in,0.0in,Partly
08/19/2016,22:00,KINGS,80F,67F,64%,SSE,3mph,0mph,29.91in,0.0in,Mostly
08/19/2016,23:30,KINGS,80F,71F,74%,S,5mph,0mph,29.90in,0.0in,Partly
08/19/2016,20:30,KINGS,82F,67F,60%,S,7mph,0mph,29.87in,0.0in,Mostly
08/19/2016,7:30,KINGS,77F,68F,74%,NNE,6mph,0mph,29.92in,0.0in,Mostly
08/19/2016,20:15,KINGS,82F,67F,60%,S,7mph,0mph,29.87in,0.0in,Mostly
08/19/2016,15:44,KINGS,86F,65F,49%,ENE,10mph,0mph,29.89in,0.0in,Partly
08/19/2016,11:59,KINGS,82F,67F,60%,ENE,12mph,0mph,29.93in,0.0in,Partly
08/19/2016,1:00,KINGS,80F,71F,74%,CALM,0mph,0mph,29.91in,0.0in,Partly
08/19/2016,19:13,KINGS,85F,65F,51%,NE,9mph,0mph,29.87in,0.0in,Mostly
08/19/2016,8:00,KINGS,78F,69F,74%,NNE,8mph,0mph,29.93in,0.0in,Partly
08/19/2016,9:11,KINGS,81F,67F,62%,N,10mph,0mph,29.92in,0.0in,Partly
08/19/2016,16:20,KINGS,87F,65F,48%,NE,10mph,0mph,29.87in,0.0in,Partly
08/19/2016,21:11,KINGS,80F,68F,67%,SSE,10mph,0mph,29.89in,0.0in,Mostly
08/19/2016,9:30,KINGS,81F,67F,62%,N,10mph,0mph,29.92in,0.0in,Partly
08/19/2016,12:45,KINGS,83F,67F,58%,ENE,12mph,0mph,29.92in,0.0in,Mostly
08/19/2016,14:30,KINGS,86F,66F,51%,NE,9mph,0mph,29.90in,0.0in,Partly
08/19/2016,10:00,KINGS,82F,67F,60%,NE,12mph,0mph,29.93in,0.0in,Partly
